Exp_name, solver, sols, solver_time_mean, total_time_mean, block,  block(2nd calc) , avg_block, solver_calls, solver_err, sr_err, how_many?, solver_v_best, total_v_best, block_total_v, file_size, nodes, satv, satc
relevant_subgroups_aus_40,nbc_compressed D+I,12,48.116666666666674,465.61633165677387,88.0,16.0,1.9130434782608698,46.0,3.903713331915881,19.017770706114163,3,40.35,445.194705247879,88.0,3113560.3333333335,159099.33333333334,5381.333333333333,139657.66666666666
relevant_subgroups_aus_50,glucose D+I,10,819.8842750000001,1132.4290581345558,101.0,55.0,3.3666666666666667,30.0,24.280384140940487,29.36898517813667,4,757.338673,1050.8001551628113,101.0,-1.0,nan,nan,nan
relevant_subgroups_aus_50,glucose D,10,450.16637033333336,677.9158141613007,55.0,nan,5.0,11.0,5.910886584020215,14.89005289451672,3,438.617129,648.3411407470703,55.0,-1.0,nan,nan,nan
relevant_subgroups_aus_50,glucose_ordered D,10,475.95611299999996,802.350594997406,55.0,nan,5.0,11.0,nan,nan,1,475.95611299999996,802.350594997406,55.0,-1.0,nan,nan,nan
relevant_subgroups_aus_50,minion D+I,10,16.574852500000002,300.08044707775116,46.0,16.0,1.5333333333333334,30.0,0.38763250000000576,58.63600504398345,2,16.187219999999996,241.4444420337677,46.0,494478.5,30278.0,0.0,0.0
relevant_subgroups_aus_50,minion_compressed D+I,10,19.867910000000002,412.17840790748596,46.0,16.0,1.5333333333333334,30.0,nan,nan,1,19.867910000000002,412.17840790748596,46.0,864758.0,30278.0,0.0,0.0
relevant_subgroups_aus_50,minion D,10,10.504769,209.42466759681702,55.0,nan,5.0,11.0,nan,nan,1,10.504769,209.42466759681702,55.0,-1.0,nan,nan,nan
relevant_subgroups_aus_50,minion_ordered D,10,44.86933,343.27431750297546,55.0,nan,5.0,11.0,nan,nan,1,44.86933,343.27431750297546,55.0,-1.0,nan,nan,nan
relevant_subgroups_aus_50,nbc D+I,10,9.705,327.5711882511775,46.0,16.0,1.5333333333333334,30.0,0.5100310448067513,34.75973326313159,6,8.39,243.40828466415405,46.0,17982957.0,22048.0,4466.0,124606.0
relevant_subgroups_aus_50,nbc_compressed D+I,10,8.013333333333334,435.19948323567706,46.0,16.0,1.5333333333333334,30.0,0.2984590051879456,21.486470791806003,3,7.7,409.5231602191925,46.0,2715250.3333333335,22927.0,4537.666666666667,121389.33333333333
relevant_subgroups_german_10,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_10,nbc_compressed D+I,94,549.23,2782.1705911954245,1145.0,299.0,30.13157894736842,38.0,18.077143026485153,19.894266126476616,3,520.0699999999998,2746.3317420482635,1145.0,35363475.666666664,1366400.0,9311.333333333334,255223.66666666666
relevant_subgroups_german_20,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_20,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_30,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_30,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_30,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_30,minion D+I,179,153.38214900000003,1191.351781129837,976.0,439.0,27.885714285714286,35.0,9.886493999999999,196.2926206588745,2,143.49565500000003,995.0591604709625,976.0,7392144.0,234813.0,0.0,0.0
relevant_subgroups_german_30,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,976.0,nan,nan,nan,nan
relevant_subgroups_german_30,minion D,289,7202.395709999999,9088.32348036766,41905.0,nan,144.5,290.0,nan,nan,1,7202.395709999999,9088.32348036766,41905.0,-1.0,nan,nan,nan
relevant_subgroups_german_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_30,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_german_30,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,976.0,nan,nan,nan,nan
relevant_subgroups_german_40,glucose D+I,4,262.8866796666667,862.296228726705,24.0,10.0,0.8888888888888888,27.0,7.766141776731928,28.920477832396813,3,247.355708,805.9005494117737,24.0,-1.0,nan,nan,nan
relevant_subgroups_german_40,glucose D,4,84.37863,461.9441780249278,10.0,nan,2.0,5.0,0.5728298536214746,20.59508955005204,3,83.24329,425.3489954471588,10.0,-1.0,nan,nan,nan
relevant_subgroups_german_40,glucose_ordered D,4,115.03118,810.2872848510742,10.0,nan,2.0,5.0,nan,nan,1,115.03118,810.2872848510742,10.0,-1.0,nan,nan,nan
relevant_subgroups_german_40,minion D+I,4,23.953825000000002,593.2486411333084,14.0,6.0,0.5185185185185185,27.0,1.3769119999999972,225.94203150272367,2,22.576913000000005,367.3066096305847,14.0,540247.0,20221.0,0.0,0.0
relevant_subgroups_german_40,minion_compressed D+I,4,29.201586,790.2490963935852,14.0,6.0,0.5185185185185185,27.0,nan,nan,1,29.201586,790.2490963935852,14.0,1210511.0,20221.0,0.0,0.0
relevant_subgroups_german_40,minion D,4,5.677134,330.4747083187103,10.0,nan,2.0,5.0,nan,nan,1,5.677134,330.4747083187103,10.0,-1.0,nan,nan,nan
relevant_subgroups_german_40,minion_ordered D,4,37.58432,717.020904302597,10.0,nan,2.0,5.0,nan,nan,1,37.58432,717.020904302597,10.0,-1.0,nan,nan,nan
relevant_subgroups_german_40,nbc D+I,4,10.411666666666667,589.1183171272278,14.0,6.0,0.5185185185185185,27.0,0.4045525649131121,85.70862106215633,6,9.030000000000001,378.11484837532043,14.0,21458823.0,10478.0,6423.0,223761.0
relevant_subgroups_german_40,nbc_compressed D+I,4,8.686666666666666,782.8580036958059,14.0,6.0,0.5185185185185185,27.0,0.14621141466307502,17.219557930194135,3,8.4,748.5666303634644,14.0,5991651.0,10730.0,6429.0,222981.0
relevant_subgroups_german_50,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_german_50,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
relevant_subgroups_heart_10,glucose D+I,150,6279.964521666666,6509.053081512451,14042.0,11325.0,312.0444444444444,45.0,171.7929449669875,164.78687406128688,3,6097.703057999999,6284.152003288269,14042.0,-1.0,nan,nan,nan
relevant_subgroups_heart_10,glucose D,247,9618.511126666666,9963.932725191116,30628.0,nan,123.5,248.0,193.22389509345354,162.9139973094495,3,9249.952899999998,9681.031971693039,30628.0,-1.0,nan,nan,nan
relevant_subgroups_heart_10,glucose_ordered D,232,7550.000877000001,7983.625114202499,27028.0,nan,116.0,233.0,nan,nan,1,7550.000877000001,7983.625114202499,27028.0,-1.0,nan,nan,nan
relevant_subgroups_heart_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_10,nbc D+I,150,740.3757142857143,905.0697152955191,2717.0,467.0,60.37777777777779,45.0,16.442256225832235,16.521191994140313,7,698.82,848.2096672058105,2717.0,119495068.71428572,3598207.75,3445.0,104996.0
relevant_subgroups_heart_10,nbc_compressed D+I,150,601.204,2588.2770849227904,2717.0,467.0,60.37777777777778,45.0,31.230872482209033,1769.7828034919464,5,513.8899999999999,738.2080862522125,2717.0,3338407.6,3742546.25,4480.5,66980.25
relevant_subgroups_heart_20,glucose D+I,148,5273.590282,5496.362063328425,12798.0,11026.0,284.4,45.0,144.566928551545,135.7299300146376,3,5118.36247,5326.960742235184,12798.0,-1.0,nan,nan,nan
relevant_subgroups_heart_20,glucose D,184,7006.605665333333,7325.424141407013,17020.0,nan,92.0,185.0,140.2857029395685,179.8373486086198,3,6736.764266999997,7033.343112230301,17020.0,-1.0,nan,nan,nan
relevant_subgroups_heart_20,glucose_ordered D,173,6096.720796000001,6580.05963408947,15051.0,nan,86.5,174.0,137.53728100000032,56.49447524547576,2,5959.183515000001,6523.565158843994,15051.0,-1.0,nan,nan,nan
relevant_subgroups_heart_20,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_20,minion_compressed D+I,148,9658.584169999998,9881.51699411869,1772.0,736.0,39.37777777777778,45.0,143.90507400000024,155.73292505741117,2,9514.679095999998,9725.78406906128,1772.0,1478395.0,87996281.0,0.0,0.0
relevant_subgroups_heart_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_20,nbc D+I,148,234.55166666666665,381.23136031627655,1772.0,736.0,39.37777777777779,45.0,11.82160153184744,7.3614226674644225,6,195.30000000000004,353.3410692214966,1772.0,92470435.5,1195136.3333333333,3067.0,93155.0
relevant_subgroups_heart_20,nbc_compressed D+I,148,158.89000000000001,337.56773289044696,1772.0,736.0,39.37777777777778,45.0,11.833944115692509,12.381488167261217,3,135.42000000000002,313.10653710365295,1772.0,3303041.6666666665,1189159.6666666667,4278.333333333333,58088.0
relevant_subgroups_heart_30,glucose D+I,83,1311.1416103333331,1453.6248053709667,4133.0,3486.0,91.84444444444445,45.0,39.22957964168861,37.16556667386118,3,1259.8497230000003,1396.2133383750916,4133.0,-1.0,nan,nan,nan
relevant_subgroups_heart_30,glucose D,86,1311.081115,1474.8074777126312,3741.0,nan,43.0,87.0,38.49111339013641,23.123743780674356,3,1270.3205569999998,1433.0442497730255,3741.0,-1.0,nan,nan,nan
relevant_subgroups_heart_30,glucose_ordered D,87,1190.2644470000002,1333.8260264396667,3828.0,nan,43.5,88.0,nan,nan,1,1190.2644470000002,1333.8260264396667,3828.0,-1.0,nan,nan,nan
relevant_subgroups_heart_30,minion D+I,83,750.998638,859.2393827438354,647.0,232.0,14.377777777777778,45.0,18.891997999999944,21.645455360412598,2,732.1066400000001,837.5939273834229,647.0,1282015.0,4346565.0,0.0,0.0
relevant_subgroups_heart_30,minion_compressed D+I,83,464.3073380000001,617.3039140701294,647.0,232.0,14.377777777777778,45.0,nan,nan,1,464.3073380000001,617.3039140701294,647.0,1022892.0,4346565.0,0.0,0.0
relevant_subgroups_heart_30,minion D,90,5528.306740000001,5657.990268468857,4095.0,nan,45.0,91.0,nan,nan,1,5528.306740000001,5657.990268468857,4095.0,-1.0,nan,nan,nan
relevant_subgroups_heart_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_heart_30,nbc D+I,83,50.123333333333335,168.6775104602178,647.0,232.0,14.377777777777778,45.0,2.0516573246470213,8.1498262973825,6,44.14000000000001,143.3280053138733,647.0,46149552.0,355444.3333333333,2764.0,66747.0
relevant_subgroups_heart_30,nbc_compressed D+I,83,38.01666666666666,195.32955368359885,647.0,232.0,14.377777777777778,45.0,2.9769690029364484,7.430556100386582,3,32.72,184.04374170303345,647.0,1641705.0,354178.6666666667,3532.3333333333335,47909.333333333336
relevant_subgroups_heart_40,glucose D+I,22,87.24166000000001,162.70784695943198,371.0,253.0,9.275,40.0,2.3528672041194834,8.849985605113453,3,84.345311,147.71588921546936,371.0,-1.0,nan,nan,nan
relevant_subgroups_heart_40,glucose D,22,63.030665,138.538631995519,253.0,nan,11.0,23.0,1.2522271684690442,0.9830685679373848,3,60.608135000000004,136.72614240646362,253.0,-1.0,nan,nan,nan
relevant_subgroups_heart_40,glucose_ordered D,23,60.657822999999986,133.90642023086548,276.0,nan,11.5,24.0,nan,nan,1,60.657822999999986,133.90642023086548,276.0,-1.0,nan,nan,nan
relevant_subgroups_heart_40,minion D+I,22,34.95469249999999,108.43850839138031,118.0,30.0,2.95,40.0,2.726975499999998,12.182513356208801,2,32.227717,96.25599503517151,118.0,425160.5,260534.0,0.0,0.0
relevant_subgroups_heart_40,minion_compressed D+I,22,32.175628,125.63021612167358,118.0,30.0,2.95,40.0,nan,nan,1,32.175628,125.63021612167358,118.0,581447.0,260534.0,0.0,0.0
relevant_subgroups_heart_40,minion D,23,51.187889,116.69364714622498,276.0,nan,11.5,24.0,nan,nan,1,51.187889,116.69364714622498,276.0,-1.0,nan,nan,nan
relevant_subgroups_heart_40,minion_ordered D,22,688.7855999999999,766.0321893692017,253.0,nan,11.0,23.0,nan,nan,1,688.7855999999999,766.0321893692017,253.0,-1.0,nan,nan,nan
relevant_subgroups_heart_40,nbc D+I,22,9.618333333333332,91.29439481099446,118.0,30.0,2.9499999999999997,40.0,0.4428951468588374,5.464816181270226,6,8.12,75.65448451042175,118.0,10993303.0,86225.33333333333,2456.0,42597.0
relevant_subgroups_heart_40,nbc_compressed D+I,22,8.229999999999999,108.97925885518391,118.0,30.0,2.9500000000000006,40.0,0.5352880844305554,3.8767656285209458,3,7.5699999999999985,103.74591135978699,118.0,1958660.3333333333,86535.66666666667,2659.3333333333335,38281.333333333336
relevant_subgroups_heart_50,glucose D+I,35,254.69951633333335,343.51844271024066,733.0,630.0,28.192307692307693,26.0,5.6022913440375,17.43713648161087,3,244.720986,311.57220482826233,733.0,-1.0,nan,nan,nan
relevant_subgroups_heart_50,glucose D,35,225.59506066666668,312.60486221313477,630.0,nan,17.5,36.0,5.88356374057608,3.952676476903277,3,217.083163,304.7494308948517,630.0,-1.0,nan,nan,nan
relevant_subgroups_heart_50,glucose_ordered D,35,227.091267,303.10531520843506,630.0,nan,17.5,36.0,nan,nan,1,227.091267,303.10531520843506,630.0,-1.0,nan,nan,nan
relevant_subgroups_heart_50,minion D+I,35,4.5439620000000005,76.0962427854538,103.0,68.0,3.9615384615384617,26.0,0.0642160000000005,7.72721517086029,2,4.479746,68.3690276145935,103.0,478271.0,13278.0,0.0,0.0
relevant_subgroups_heart_50,minion_compressed D+I,35,6.3023419999999994,130.5061137676239,103.0,68.0,3.9615384615384617,26.0,nan,nan,1,6.3023419999999994,130.5061137676239,103.0,502378.0,13278.0,0.0,0.0
relevant_subgroups_heart_50,minion D,36,14.380460000000003,84.97006797790527,666.0,nan,18.0,37.0,nan,nan,1,14.380460000000003,84.97006797790527,666.0,-1.0,nan,nan,nan
relevant_subgroups_heart_50,minion_ordered D,35,40.54501300000001,105.9912097454071,630.0,nan,17.5,36.0,nan,nan,1,40.54501300000001,105.9912097454071,630.0,-1.0,nan,nan,nan
relevant_subgroups_heart_50,nbc D+I,35,1.8816666666666666,87.53567063808441,103.0,68.0,3.9615384615384612,26.0,0.07837587497296462,3.9859330173228393,6,1.6199999999999999,75.89413666725159,103.0,12812049.0,12145.333333333334,2035.0,38918.0
relevant_subgroups_heart_50,nbc_compressed D+I,35,1.3566666666666667,132.86338567733765,103.0,68.0,3.9615384615384617,26.0,0.038441875315569286,6.151454013867184,3,1.3,121.59869861602783,103.0,1682371.3333333333,12859.0,2440.3333333333335,32160.333333333332
relevant_subgroups_hepatit_10,glucose D+I,213,635.9883113333334,795.7950050036112,26605.0,22791.0,782.5,34.0,18.899902036738222,34.23991625750324,3,611.1652260000001,730.3903579711914,26605.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_10,glucose D,570,2009.3677475,2464.7336086034775,162735.0,nan,285.0,571.0,nan,nan,2,2000.364393999999,2383.228741168976,162735.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_10,glucose_ordered D,527,1959.5717810000003,2189.316461086273,139128.0,nan,263.5,528.0,nan,nan,1,1959.5717810000003,2189.316461086273,139128.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_hepatit_10,minion_compressed D+I,220,17927.583481999995,18089.41321182251,3940.0,640.0,115.88235294117646,34.0,nan,nan,1,17927.583481999995,18089.41321182251,3940.0,594666.0,303676424.0,0.0,0.0
relevant_subgroups_hepatit_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_hepatit_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
relevant_subgroups_hepatit_10,nbc D+I,220,26.595,98.76202523708344,3940.0,640.0,115.88235294117646,34.0,0.7326925230499736,7.20101429229982,6,23.409999999999997,75.6318097114563,3940.0,30130900.5,238075.33333333334,1671.0,50463.0
relevant_subgroups_hepatit_10,nbc_compressed D+I,220,13.746666666666663,107.15873487790425,3940.0,640.0,115.88235294117646,34.0,1.4140878489133724,2.799955523403322,3,11.879999999999995,101.88893294334412,3940.0,885950.6666666666,237844.33333333334,2515.3333333333335,24748.666666666668
relevant_subgroups_hepatit_20,glucose D+I,1,11.934324,52.86477656364441,14.0,1.0,0.4117647058823529,34.0,0.2856965467304428,7.123849532879041,5,11.159801000000003,33.77865481376648,14.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_20,glucose D,2,1.862067,22.93051354090373,3.0,nan,1.0,3.0,0.03017772306409712,0.7931231026181953,3,1.8184529999999999,21.85897397994995,3.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_20,glucose_ordered D,2,0.8515820000000001,29.079855918884277,3.0,nan,1.0,3.0,nan,nan,1,0.8515820000000001,29.079855918884277,3.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_20,minion D+I,1,546.2925519999999,579.7602241039276,13.0,1.0,0.38235294117647056,34.0,12.215430000000024,15.768781900405882,2,534.0771219999999,563.9914422035217,13.0,103299.0,16424359.0,0.0,0.0
relevant_subgroups_hepatit_20,minion_compressed D+I,1,611.1265669999999,652.854663848877,13.0,1.0,0.38235294117647056,34.0,nan,nan,1,611.1265669999999,652.854663848877,13.0,221044.0,16424359.0,0.0,0.0
relevant_subgroups_hepatit_20,minion D,2,84.64869999999999,103.41281867027283,3.0,nan,1.0,3.0,nan,nan,1,84.64869999999999,103.41281867027283,3.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_20,minion_ordered D,1,921.318,977.9207546710968,1.0,nan,0.5,2.0,nan,nan,1,921.318,977.9207546710968,1.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_20,nbc D+I,1,5.603333333333333,49.739446560541786,13.0,1.0,0.38235294117647056,34.0,0.19252128309473854,7.455974201603307,6,5.069999999999999,29.85683012008667,13.0,291492.0,119758.33333333333,1450.0,15292.0
relevant_subgroups_hepatit_20,nbc_compressed D+I,1,5.266666666666666,43.4560493628184,13.0,1.0,0.38235294117647056,34.0,0.3334832995985122,1.4233924565782143,3,4.659999999999999,40.61917543411255,13.0,582985.0,119758.33333333333,1450.0,15292.0
relevant_subgroups_hepatit_30,glucose D+I,1,5.9352442000000005,49.22519192695618,10.0,1.0,0.29411764705882354,34.0,0.11761260887481413,6.821243231425002,5,5.607284,27.928750038146973,10.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_30,glucose D,2,0.8417656666666667,21.25436266263326,3.0,nan,1.0,3.0,0.033963186247923105,0.27600255370757865,3,0.779693,20.715873956680298,3.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_30,glucose_ordered D,2,0.60346,25.798101663589478,3.0,nan,1.0,3.0,nan,nan,1,0.60346,25.798101663589478,3.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_30,minion D+I,1,38.847753999999995,62.632670760154724,9.0,1.0,0.2647058823529412,34.0,0.162195999999998,4.671233296394347,2,38.68555799999999,57.961437463760376,9.0,82756.0,1098897.0,0.0,0.0
relevant_subgroups_hepatit_30,minion_compressed D+I,1,38.66719199999999,64.6498076915741,9.0,1.0,0.2647058823529412,34.0,nan,nan,1,38.66719199999999,64.6498076915741,9.0,179292.0,1098897.0,0.0,0.0
relevant_subgroups_hepatit_30,minion D,2,6.508699999999999,23.394726991653442,3.0,nan,1.0,3.0,nan,nan,1,6.508699999999999,23.394726991653442,3.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_30,minion_ordered D,1,58.9574,81.68748140335083,1.0,nan,0.5,2.0,nan,nan,1,58.9574,81.68748140335083,1.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_30,nbc D+I,1,2.533333333333333,46.428252259890236,9.0,1.0,0.2647058823529412,34.0,0.1977990001098198,8.152713129346623,6,2.1099999999999994,22.68928599357605,9.0,243563.0,55937.0,1278.0,12810.0
relevant_subgroups_hepatit_30,nbc_compressed D+I,1,2.3700000000000006,39.9004491964976,9.0,1.0,0.2647058823529412,34.0,0.33151168908501527,1.8230333942689452,3,1.9000000000000008,37.05143761634827,9.0,487127.0,55937.0,1278.0,12810.0
relevant_subgroups_hepatit_40,glucose D+I,112,96.59407433333332,203.426407178243,6843.0,6328.0,220.74193548387098,31.0,1.306050806702574,39.332868233483104,3,94.006879,144.36539435386658,6843.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_40,glucose D,141,147.40622699999997,240.38735930124918,10011.0,nan,70.5,142.0,3.9498740754524095,23.968871937826062,3,142.56855799999997,206.55060696601868,10011.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_40,glucose_ordered D,155,167.93024300000002,232.0636191368103,12090.0,nan,77.5,156.0,nan,nan,1,167.93024300000002,232.0636191368103,12090.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_40,minion D+I,112,9.0285945,45.58001780509949,515.0,291.0,16.612903225806452,31.0,0.23996849999999892,3.2520058155059814,2,8.788626,42.328011989593506,515.0,682406.0,86991.0,0.0,0.0
relevant_subgroups_hepatit_40,minion_compressed D+I,112,14.634687000000001,76.67563843727112,515.0,291.0,16.612903225806452,31.0,nan,nan,1,14.634687000000001,76.67563843727112,515.0,484259.0,86991.0,0.0,0.0
relevant_subgroups_hepatit_40,minion D,177,387.59006200000005,450.41021752357483,15753.0,nan,88.5,178.0,nan,nan,1,387.59006200000005,450.41021752357483,15753.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_40,minion_ordered D,112,1149.3048499999995,1215.6934537887573,6328.0,nan,56.0,113.0,nan,nan,1,1149.3048499999995,1215.6934537887573,6328.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_40,nbc D+I,112,2.305,55.69781414667765,515.0,291.0,16.612903225806452,31.0,0.046957427527495564,7.255337029591863,6,2.08,38.338207483291626,515.0,10094425.5,27914.333333333332,1137.0,25593.0
relevant_subgroups_hepatit_40,nbc_compressed D+I,112,1.42,74.64655407269795,515.0,291.0,16.612903225806452,31.0,0.08504900548115385,2.7104312008377067,3,1.26,69.86171078681946,515.0,762494.6666666666,28928.0,2113.6666666666665,15003.666666666666
relevant_subgroups_hepatit_50,glucose D+I,217,578.6237116666667,723.3300861517588,24084.0,23653.0,1047.1304347826087,23.0,17.055521015708763,30.525944894568575,3,552.3686280000001,663.4666178226471,24084.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_50,glucose D,235,614.1124436666665,710.0500523249308,27730.0,nan,117.5,236.0,3.0799564958325876,22.530362847586737,3,608.084252,676.4281582832336,27730.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_50,glucose_ordered D,250,783.2125629999997,886.7251043319702,31375.0,nan,125.0,251.0,nan,nan,1,783.2125629999997,886.7251043319702,31375.0,-1.0,nan,nan,nan
relevant_subgroups_hepatit_50,minion D+I,217,2.0515065000000003,48.652801156044006,431.0,431.0,18.73913043478261,23.0,0.020909499999999914,0.6574782133102417,2,2.030597,47.995322942733765,431.0,1076518.0,5138.0,0.0,0.0
relevant_subgroups_hepatit_50,minion_compressed D+I,217,9.68192,123.94311499595642,431.0,431.0,18.73913043478261,23.0,nan,nan,1,9.68192,123.94311499595642,431.0,607165.0,5138.0,0.0,0.0
relevant_subgroups_hepatit_50,minion D,258,198.29631799999999,278.50166296958923,33411.0,nan,129.0,259.0,nan,nan,1,198.29631799999999,278.50166296958923,33411.0,-1.0,nan,nan,nan
